,,,,,,,,,,,,,,Close -Velocity (m/s) :,3.84,Close -Velocity (m/s) :,3.84,Close -Velocity (m/s) :,3.88,Close -Velocity (m/s) :,3.77,Close -Velocity (m/s) :,0,Close -Velocity (m/s) :,0
0,0,0,0.051,0,0, ,181.84,185.74,0,0,0,0,,23.44,106.48,66.42,115.09,62.52,107.58,70.33,106.92,4000,0,0,0
0,0,0,0.059,0,0, ,182.16,186.13,0,0,0,0,,45.91,106.45,66.42,115.13,61.54,107.58,70.33,106.89,4000,0,0,0
0,0,0,0.051,0,0, ,182.31,186.05,0,0,0,0,,68.38,106.52,64.47,115.05,61.54,107.55,70.33,106.89,4000,0,0,0
0,0,0.007,0.073,0,0, ,182.39,186.53,0,0,0,0,,78.14,106.56,63.49,115.16,59.58,107.58,70.33,106.92,4000,0,0,0
0,0,0,0.044,0,0, ,182.55,186.76,0,0,0,0,,80.1,106.7,63.49,115.31,61.54,107.58,67.4,106.92,4000,0,0,0
0,0,0,0.044,0,0, ,182.71,187,0,0,0,0,,81.07,106.92,64.47,115.46,61.54,107.58,68.38,107,4000,0,0,0
0,0,0,0.059,0,0, ,182.79,187.08,0,0,0,0,,72.28,107.14,64.47,115.64,61.54,107.66,68.38,107.11,4000,0,0,0
0,0,0,0.051,0,0, ,182.87,187.48,0,0,0,0,,65.45,107.25,64.47,115.71,62.52,107.73,71.31,107.11,4000,0,0,0
0,0,0,0.059,0,0, ,183.18,187.71,0,0,0,0,,64.47,107.33,65.45,115.71,61.54,107.73,69.35,107.11,4000,0,0,0
0,0,0,0.051,0,0, ,183.18,187.71,0,0,0,0,,65.45,107.33,65.45,115.71,62.52,107.73,68.38,107.11,4000,0,0,0
0,0,0,0.059,0,0, ,183.74,188.19,0,0,0,0,,59.58,107.33,64.47,115.64,61.54,107.73,69.35,107.07,4000,0,0,0
0,0,0.007,0.051,0,0, ,183.9,188.27,0,0,0,0,,48.84,107.29,63.49,115.6,59.58,107.66,69.35,107.07,4000,0,0,0
0,0,0,0.044,0,0, ,184.37,188.51,0,0,0,0,,48.84,107,64.47,115.35,61.54,107.58,72.28,107,4000,0,0,0
0,0,0,0.059,0,0, ,184.61,188.82,0,0,0,0,,50.79,107.11,66.42,115.49,59.58,107.62,72.28,107,4000,0,0,0
0,0,0,0.051,0,0, ,185,189.3,0,0,0,0,,58.61,107.22,64.47,115.57,62.52,107.66,71.31,107.03,4000,0,0,0
0,0,0,0.059,0,0, ,185.24,189.3,0,0,0,0,,65.45,107.36,64.47,115.6,61.54,107.66,74.24,107.07,4000,0,0,0
0.007,0,0.007,0.081,0,0, ,185.48,189.61,0,0,0,0,,62.52,107.4,64.47,115.6,62.52,107.69,72.28,107.03,4000,0,0,0
0,0,0,0.066,0,0, ,186.11,189.93,0,0,0,0,,48.84,107.36,67.4,115.57,61.54,107.62,74.24,107.03,4000,0,0,0
0,0,0,0.051,0,0, ,186.11,190.01,0,0,0,0,,34.19,107.33,65.45,115.64,61.54,107.66,74.24,107,4000,0,0,0
0,0,0,0.066,0,0, ,186.43,190.25,0,0,0,0,,31.26,107.14,67.4,115.57,62.52,107.69,75.21,107.03,4000,0,0,0
0,0,0,0.051,0,0, ,186.59,190.64,0,0,0,0,,33.21,107.11,68.38,115.53,62.52,107.62,72.28,107.03,4000,0,0,0
0,0,0,0.066,0,0, ,186.98,190.8,0,0,0,0,,43.96,107,68.38,115.6,61.54,107.69,71.31,107.03,4000,0,0,0
0,0,0,0.066,0,0, ,187.14,191.04,0,0,0,0,,61.54,106.67,70.33,115.27,57.63,107.51,72.28,106.89,4000,0,0,0
0,0,0,0.066,0,0, ,187.3,191.43,0,0,0,0,,71.31,106.81,68.38,115.35,58.61,107.55,70.33,106.92,4000,0,0,0
0,0,0,0.051,0,0, ,187.85,191.75,0,0,0,0,,75.21,107,68.38,115.46,58.61,107.51,71.31,106.96,4000,0,0,0
0,0,0,0.051,0,0, ,187.85,191.83,0,0,0,0,,67.4,107.07,68.38,115.46,59.58,107.62,74.24,106.92,4000,0,0,0
0,0,0,0.044,0,0, ,188.01,192.15,0,0,0,0,,55.68,107.11,68.38,115.49,61.54,107.58,75.21,106.96,4000,0,0,0
0,0,0,0.051,0,0, ,188.09,192.38,0,0,0,0,,43.96,107.07,69.35,115.53,61.54,107.66,74.24,107,4000,0,0,0
0,0,0,0.051,0,0, ,188.17,192.54,0,0,0,0,,38.1,107,71.31,115.57,62.52,107.62,72.28,106.96,4000,0,0,0
0,0,0,0.081,0,0, ,188.33,193.02,0,0,0,0,,43.96,106.96,71.31,115.53,61.54,107.62,77.17,106.92,4000,0,0,0
0,0,0,0.066,0,0, ,188.33,193.33,0,0,0,0,,56.65,106.92,69.35,115.42,58.61,107.58,75.21,106.92,4000,0,0,0
0,0,0.007,0.051,0,0, ,188.25,193.33,0,0,0,0,,65.45,106.89,68.38,115.46,58.61,107.55,79.12,106.92,4000,0,0,0
0,0,0,0.051,0,0, ,188.25,193.41,0,0,0,0,,72.28,107,68.38,115.46,59.58,107.58,77.17,106.96,4000,0,0,0
0,0,0,0.051,0,0, ,188.33,193.81,0,0,0,0,,75.21,107.07,71.31,115.35,62.52,107.55,75.21,106.92,4000,0,0,0
0,0,0,0.051,0,0, ,188.25,193.89,0,0,0,0,,61.54,106.85,70.33,115.24,65.45,107.47,75.21,106.81,4000,0,0,0
0,0,0,0.059,0,0, ,188.49,194.2,0,0,0,0,,51.77,106.81,68.38,115.24,65.45,107.47,74.24,106.85,4000,0,0,0
0,0,0.015,0.066,0,0, ,188.64,194.2,0,0,0,0,,49.82,106.92,67.4,115.38,65.45,107.51,71.31,106.92,4000,0,0,0
0,0,0,0.066,0,0, ,189.04,194.52,0,0,0,0,,49.82,106.92,68.38,115.38,65.45,107.51,72.28,106.89,4000,0,0,0
0,0,0,0.051,0,0, ,188.96,194.52,0,0,0,0,,51.77,106.85,67.4,115.38,61.54,107.51,75.21,106.85,4000,0,0,0
0,0,0.007,0.051,0,0, ,189.04,194.84,0,0,0,0,,56.65,106.81,68.38,115.35,61.54,107.51,72.28,106.85,4000,0,0,0
0,0,0,0.051,0,0, ,189.36,194.99,0,0,0,0,,57.63,106.81,67.4,115.35,59.58,107.51,70.33,106.85,4000,0,0,0
0,0,0,0.037,0,0, ,189.51,195.31,0,0,0,0,,61.54,106.81,67.4,115.35,62.52,107.51,68.38,106.92,4000,0,0,0
0,0,0,0.066,0,0, ,189.59,195.39,0,0,0,0,,61.54,106.85,68.38,115.38,61.54,107.51,71.31,106.89,4000,0,0,0
0,0,0,0.059,0,0, ,189.75,195.55,0,0,0,0,,63.49,106.85,67.4,115.38,64.47,107.47,74.24,106.89,4000,0,0,0
0,0,0,0.051,0,0, ,189.99,195.78,0,0,0,0,,61.54,106.85,70.33,115.35,59.58,107.51,72.28,106.92,4000,0,0,0
0,0,0,0.066,0,0, ,190.15,195.86,0,0,0,0,,58.61,106.78,67.4,115.31,61.54,107.44,70.33,106.89,4000,0,0,0
0,0,0,0.051,0,0, ,190.31,196.02,0,0,0,0,,57.63,106.78,68.38,115.31,59.58,107.47,70.33,106.85,4000,0,0,0
0,0,0,0.051,0,0, ,190.38,196.18,0,0,0,0,,57.63,106.78,68.38,115.24,59.58,107.44,72.28,106.85,4000,0,0,0
0,0,0,0.051,0,0, ,190.86,196.26,0,0,0,0,,56.65,106.81,68.38,115.27,61.54,107.47,71.31,106.85,4000,0,0,0
0,0,0,0.059,0,0, ,191.1,196.42,0,0,0,0,,56.65,106.78,70.33,115.27,59.58,107.44,71.31,106.85,4000,0,0,0
0,0,0,0.059,0,0, ,191.18,196.5,0,0,0,0,,57.63,106.81,70.33,115.27,59.58,107.47,68.38,106.81,4000,0,0,0
0,0,0,0.059,0,0, ,191.25,196.58,0,0,0,0,,58.61,106.81,71.31,115.27,58.61,107.4,65.45,106.81,4000,0,0,0
0.007,0,0,0.059,0,0, ,191.25,196.58,0,0,0,0,,60.56,106.74,68.38,115.24,57.63,107.36,68.38,106.78,4000,0,0,0
0,0,0.007,0.051,0,0, ,191.41,196.81,0,0,0,0,,57.63,106.78,70.33,115.2,55.68,107.36,68.38,106.78,4000,0,0,0
0,0,0,0.051,0,0, ,191.25,196.97,0,0,0,0,,56.65,106.78,70.33,115.16,55.68,107.4,68.38,106.74,4000,0,0,0
0,0,0,0.051,0,0, ,191.49,197.13,0,0,0,0,,53.72,106.81,70.33,115.2,57.63,107.4,68.38,106.81,4000,0,0,0
0,0,0,0.059,0,0, ,191.49,197.13,0,0,0,0,,50.79,106.78,70.33,115.2,58.61,107.4,68.38,106.78,4000,0,0,0
0,0,0,0.059,0,0, ,191.65,197.13,0,0,0,0,,50.79,106.74,68.38,115.2,59.58,107.4,71.31,106.78,4000,0,0,0
0,0,0,0.073,0,0, ,191.49,197.21,0,0,0,0,,49.82,106.74,67.4,115.16,58.61,107.36,70.33,106.81,4000,0,0,0
0,0,0,0.066,0,0, ,191.65,197.37,0,0,0,0,,49.82,106.7,68.38,115.13,57.63,107.33,70.33,106.78,4000,0,0,0
0,0,0,0.044,0,0, ,191.81,197.13,0,0,0,0,,47.86,106.7,68.38,115.13,61.54,107.33,68.38,106.78,4000,0,0,0
0,0,0,0.059,0,0, ,191.81,197.45,0,0,0,0,,50.79,106.67,68.38,115.13,59.58,107.36,70.33,106.78,4000,0,0,0
0,0,0,0.044,0,0, ,191.81,197.37,0,0,0,0,,51.77,106.7,68.38,115.2,58.61,107.36,71.31,106.78,4000,0,0,0
0,0,0,0.051,0,0, ,191.73,197.53,0,0,0,0,,50.79,106.7,66.42,115.16,58.61,107.4,70.33,106.81,4000,0,0,0
0,0,0.007,0.059,0,0, ,191.73,197.37,0,0,0,0,,47.86,106.7,67.4,115.13,59.58,107.36,68.38,106.81,4000,0,0,0
0,0,0.007,0.059,0,0, ,191.81,197.53,0,0,0,0,,44.93,106.67,66.42,115.09,59.58,107.36,70.33,106.78,4000,0,0,0
0,0,0,0.066,0,0, ,192.05,197.45,0,0,0,0,,42.98,106.59,64.47,115.13,57.63,107.33,68.38,106.74,4000,0,0,0
0,0,0,0.051,0,0, ,191.97,197.45,0,0,0,0,,54.7,106.67,64.47,115.09,58.61,107.29,64.47,106.74,4000,0,0,0
0,0,0,0.066,0,0, ,192.13,197.37,0,0,0,0,,67.4,106.7,66.42,115.09,58.61,107.33,65.45,106.7,4000,0,0,0
0,0,0,0.051,0,0, ,192.13,197.68,0,0,0,0,,71.31,106.85,64.47,115.13,59.58,107.33,68.38,106.74,4000,0,0,0
0,0,0,0.059,0,0, ,192.28,197.53,0,0,0,0,,67.4,106.89,64.47,115.09,59.58,107.33,71.31,106.74,4000,0,0,0
0,0,0,0.073,0,0, ,192.2,197.45,0,0,0,0,,46.89,106.92,63.49,115.13,59.58,107.33,68.38,106.74,4000,0,0,0
0,0,0,0.073,0,0, ,192.28,197.53,0,0,0,0,,28.33,106.81,64.47,115.05,58.61,107.33,68.38,106.74,4000,0,0,0
0,0,0.007,0.051,0,0, ,192.2,197.68,0,0,0,0,,19.54,106.67,62.52,115.02,57.63,107.29,70.33,106.7,4000,0,0,0
0,0,0,0.051,0,0, ,192.2,197.37,0,0,0,0,,17.58,106.52,65.45,115.02,57.63,107.33,70.33,106.7,4000,0,0,0
0,0,0,0.044,0,0, ,192.36,197.53,0,0,0,0,,31.26,106.41,64.47,115.05,55.68,107.33,70.33,106.67,4000,0,0,0
0,0,0,0.044,0,0, ,192.36,197.53,0,0,0,0,,54.7,106.45,64.47,115.05,58.61,107.33,68.38,106.74,4000,0,0,0
0,0,0,0.051,0,0, ,192.44,197.29,0,0,0,0,,74.24,106.56,63.49,115.05,58.61,107.36,65.45,106.74,4000,0,0,0
0,0,0,0.051,0,0, ,192.44,197.29,0,0,0,0,,77.17,106.67,63.49,115.05,58.61,107.33,68.38,106.7,4000,0,0,0
0,0,0,0.059,0,0, ,192.68,197.45,0,0,0,0,,71.31,106.74,63.49,115.05,58.61,107.29,67.4,106.67,4000,0,0,0
0,0,0.007,0.059,0,0, ,192.76,197.45,0,0,0,0,,53.72,106.7,63.49,115.02,58.61,107.29,70.33,106.63,4000,0,0,0
0,0,0,0.051,0,0, ,192.52,197.21,0,0,0,0,,36.14,106.56,63.49,114.95,58.61,107.25,71.31,106.59,4000,0,0,0
0,0,0,0.051,0,0, ,192.68,197.53,0,0,0,0,,31.26,106.41,63.49,114.76,57.63,107.22,70.33,106.56,4000,0,0,0
0,0,0,0.044,0,0, ,192.84,197.29,0,0,0,0,,41.03,106.23,63.49,114.62,57.63,107.22,68.38,106.56,4000,0,0,0
0,0,0.015,0.059,0,0, ,192.44,197.29,0,0,0,0,,50.79,106.23,63.49,114.54,58.61,107.18,73.26,106.52,4000,0,0,0
0,0,0,0.066,0,0, ,192.36,197.13,0,0,0,0,,57.63,106.23,62.52,114.51,58.61,107.11,73.26,106.52,4000,0,0,0
0,0,0,0.081,0,0, ,192.44,197.45,0,0,0,0,,56.65,105.71,62.52,114.03,60.56,106.81,73.26,106.19,4000,0,0,0
0,0,0.007,0.051,0,0, ,192.36,197.13,0,0,0,0,,52.75,105.9,64.47,114.18,58.61,106.92,74.24,106.26,4000,0,0,0
0,0,0,0.044,0,0, ,192.13,197.05,0,0,0,0,,52.75,106.01,62.52,114.32,58.61,106.96,73.26,106.34,4000,0,0,0
0,0,0,0.051,0,0, ,192.13,196.97,0,0,0,0,,50.79,106.08,64.47,114.32,58.61,107.03,69.35,106.37,4000,0,0,0
0,0,0,0.059,0,0, ,192.36,197.05,0,0,0,0,,57.63,106.15,64.47,114.36,61.54,107.07,70.33,106.37,4000,0,0,0
0,0,0,0.066,0,0, ,192.05,196.97,0,0,0,0,,66.42,106.23,64.47,114.36,61.54,107.07,66.42,106.41,4000,0,0,0
0,0,0,0.073,0,0, ,192.13,196.89,0,0,0,0,,69.35,106.26,64.47,114.4,61.54,107.07,69.35,106.37,4000,0,0,0
0,0,0,0.066,0,0, ,191.89,196.73,0,0,0,0,,64.47,106.26,62.52,114.36,61.54,107.03,70.33,106.3,4000,0,0,0
0,0,0,0.066,0,0, ,191.97,196.73,0,0,0,0,,52.75,106.23,62.52,114.36,58.61,107,70.33,106.34,4000,0,0,0
0,0,0,0.066,0,0, ,191.81,196.65,0,0,0,0,,45.91,106.15,62.52,114.32,60.56,107,69.35,106.34,4000,0,0,0
0,0,0,0.051,0,0, ,191.65,196.73,0,0,0,0,,42,105.68,64.47,113.96,60.56,106.74,70.33,106.15,4000,0,0,0
0,0,0,0.051,0,0, ,191.57,196.58,0,0,0,0,,43.96,105.82,62.52,114.1,60.56,106.89,70.33,106.26,4000,0,0,0
0,0,0,0.066,0,0, ,191.65,196.58,0,0,0,0,,57.63,106.01,64.47,114.21,60.56,106.92,70.33,106.3,4000,0,0,0
0,0,0,0.059,0,0, ,191.81,196.42,0,0,0,0,,70.33,106.15,64.47,114.29,58.61,106.96,71.31,106.34,4000,0,0,0
0,0,0,0.037,0,0, ,191.49,196.42,0,0,0,0,,74.24,106.3,62.52,114.36,58.61,106.96,69.35,106.34,4000,0,0,0
0,0,0.015,0.066,0,0, ,191.49,196.34,0,0,0,0,,74.24,106.3,62.52,114.32,60.56,106.96,66.42,106.3,4000,0,0,0
0,0,0,0.051,0,0, ,191.81,196.26,0,0,0,0,,67.4,106.37,62.52,114.29,57.63,107,69.35,106.34,4000,0,0,0
0,0,0,0.044,0,0, ,191.65,196.02,0,0,0,0,,56.65,106.59,63.49,114.65,60.56,107.07,66.42,106.45,4000,0,0,0
0,0,0,0.051,0,0, ,191.89,196.26,0,0,0,0,,57.63,106.7,63.49,114.73,57.63,107.14,68.38,106.56,4000,0,0,0
0,0,0,0.059,0,0, ,192.13,196.18,0,0,0,0,,63.49,106.81,62.52,114.8,58.61,107.14,68.38,106.56,4000,0,0,0
0,0,0.007,0.059,0,0, ,192.05,196.02,0,0,0,0,,63.49,106.41,65.45,114.54,57.63,106.92,69.35,106.34,4000,0,0,0
0,0,0,0.059,0,0, ,192.05,196.1,0,0,0,0,,64.47,106.67,63.49,114.69,55.68,107.03,67.4,106.45,4000,0,0,0
0,0,0,0.059,0,0, ,191.89,196.18,0,0,0,0,,61.54,106.78,62.52,114.76,57.63,107.07,66.42,106.48,4000,0,0,0
0,0,0,0.059,0,0, ,191.89,196.1,0,0,0,0,,58.61,106.89,61.54,114.8,55.68,107.07,63.49,106.56,4000,0,0,0
0,0,0,0.051,0,0, ,191.97,195.94,0,0,0,0,,47.86,106.89,62.52,114.8,57.63,107.14,66.42,106.52,4000,0,0,0
0,0,0,0.059,0,0, ,192.05,196.18,0,0,0,0,,43.96,106.81,62.52,114.84,58.61,107.14,66.42,106.56,4000,0,0,0
0,0,0,0.059,0,0, ,192.05,196.1,0,0,0,0,,47.86,106.78,63.49,114.8,60.56,107.11,67.4,106.56,4000,0,0,0
0,0,0,0.059,0,0, ,191.89,195.86,0,0,0,0,,54.7,106.81,62.52,114.8,58.61,107.11,66.42,106.56,4000,0,0,0
0,0,0,0.066,0,0, ,192.13,195.94,0,0,0,0,,56.65,106.7,62.52,114.8,58.61,107.03,66.42,106.48,4000,0,0,0
0,0,0.007,0.073,0,0, ,192.05,195.94,0,0,0,0,,56.65,106.48,63.49,114.54,58.61,106.96,61.54,106.37,4000,0,0,0
0,0,0,0.051,0,0, ,191.89,195.78,0,0,0,0,,54.7,106.3,64.47,114.47,58.61,106.85,66.42,106.3,4000,0,0,0
0,0,0,0.059,0,0, ,191.81,195.78,0,0,0,0,,57.63,106.52,65.45,114.69,58.61,106.96,67.4,106.45,4000,0,0,0
0,0,0,0.059,0,0, ,191.97,195.86,0,0,0,0,,56.65,106.59,61.54,114.76,58.61,107.03,67.4,106.48,4000,0,0,0
0,0,0,0.051,0,0, ,191.57,195.86,0,0,0,0,,60.56,106.67,63.49,114.8,58.61,107.11,67.4,106.48,4000,0,0,0
0,0,0,0.059,0,0, ,191.57,195.94,0,0,0,0,,63.49,106.74,63.49,114.76,58.61,107.07,67.4,106.52,4000,0,0,0
0,0,0,0.066,0,0, ,191.57,196.18,0,0,0,0,,64.47,106.7,62.52,114.73,57.63,107.07,66.42,106.41,4000,0,0,0
0,0,0,0.059,0,0.007, ,191.41,195.86,0,0,0,0,,58.61,106.74,62.52,114.76,57.63,107.03,63.49,106.45,4000,0,0,0
0,0,0,0.044,0,0, ,191.33,195.94,0,0,0,0,,58.61,106.74,61.54,114.69,57.63,107.03,66.42,106.45,4000,0,0,0
0,0,0,0.051,0,0, ,191.25,195.94,0,0,0,0,,58.61,106.78,61.54,114.73,58.61,107.03,66.42,106.48,4000,0,0,0
0,0,0,0.051,0,0, ,191.25,196.02,0,0,0,0,,57.63,106.74,62.52,114.69,60.56,107.07,67.4,106.48,4000,0,0,0
0,0,0,0.059,0,0, ,191.25,195.94,0,0,0,0,,58.61,106.74,62.52,114.69,60.56,107.07,66.42,106.45,4000,0,0,0
0,0,0.007,0.059,0,0, ,191.02,195.86,0,0,0,0,,52.75,106.26,61.54,114.36,57.63,106.85,66.42,106.26,4000,0,0,0
0,0,0,0.066,0,0, ,191.1,196.1,0,0,0,0,,49.82,106.45,61.54,114.54,57.63,106.92,63.49,106.37,4000,0,0,0
0,0,0.015,0.059,0,0, ,191.1,195.78,0,0,0,0,,53.72,106.56,61.54,114.54,57.63,107,61.54,106.37,4000,0,0,0
0,0,0,0.044,0,0, ,191.1,196.02,0,0,0,0,,56.65,106.59,62.52,114.62,57.63,107,64.47,106.45,4000,0,0,0
0,0,0,0.059,0,0, ,191.02,196.18,0,0,0,0,,58.61,106.67,62.52,114.65,57.63,107.03,63.49,106.45,4000,0,0,0
0,0,0,0.044,0,0, ,191.25,195.94,0,0,0,0,,60.56,106.7,62.52,114.65,57.63,107.03,66.42,106.45,4000,0,0,0
0,0,0,0.059,0,0, ,191.25,196.02,0,0,0,0,,64.47,106.74,61.54,114.73,57.63,107,66.42,106.45,4000,0,0,0
0,0,0,0.059,0,0, ,191.18,195.94,0,0,0,0,,60.56,106.74,62.52,114.69,57.63,107.03,66.42,106.48,4000,0,0,0
0,0,0,0.066,0,0, ,191.1,195.94,0,0,0,0,,54.7,106.78,61.54,114.65,57.63,106.96,63.49,106.41,4000,0,0,0
0,0,0,0.059,0,0, ,191.25,195.94,0,0,0,0,,50.79,106.7,61.54,114.65,57.63,106.96,61.54,106.37,4000,0,0,0
0,0,0,0.059,0,0, ,191.18,195.86,0,0,0,0,,47.86,106.7,62.52,114.62,57.63,107,66.42,106.37,4000,0,0,0
0,0,0,0.059,0,0, ,191.02,196.02,0,0,0,0,,49.82,106.74,61.54,114.65,57.63,107.03,67.4,106.41,4000,0,0,0
0,0,0,0.051,0,0, ,190.86,195.78,0,0,0,0,,51.77,106.74,62.52,114.69,58.61,107,70.33,106.41,4000,0,0,0
0,0,0,0.066,0,0, ,191.02,195.86,0,0,0,0,,53.72,106.74,65.45,114.62,57.63,107,67.4,106.41,4000,0,0,0
0,0,0,0.059,0,0, ,190.94,195.78,0,0,0,0,,51.77,106.7,63.49,114.62,58.61,107,66.42,106.37,4000,0,0,0
0,0,0,0.066,0,0, ,190.94,195.63,0,0,0,0,,38.1,106.63,63.49,114.62,57.63,107,69.35,106.37,4000,0,0,0
0,0,0.015,0.066,0,0, ,190.86,195.71,0,0,0,0,,30.28,106.45,63.49,114.54,57.63,106.96,66.42,106.37,4000,0,0,0
0,0,0,0.051,0,0, ,190.94,195.55,0,0,0,0,,31.26,106.41,62.52,114.58,57.63,106.92,66.42,106.37,4000,0,0,0
0,0,0,0.059,0,0, ,190.86,195.39,0,0,0,0,,45.91,106.37,63.49,114.58,57.63,106.96,66.42,106.37,4000,0,0,0
0,0,0,0.051,0,0, ,190.86,195.47,0,0,0,0,,53.72,106.3,63.49,114.58,60.56,106.92,69.35,106.34,4000,0,0,0
0,0,0,0.051,0,0, ,190.62,195.47,0,0,0,0,,62.52,105.97,64.47,114.21,58.61,106.78,67.4,106.19,4000,0,0,0
0,0,0,0.073,0,0, ,190.31,195.23,0,0,0,0,,69.35,106.23,62.52,114.4,60.56,106.89,69.35,106.26,4000,0,0,0
0,0,0,0.059,0,0, ,190.31,195.23,0,0,0,0,,67.4,106.41,61.54,114.47,58.61,106.89,70.33,106.3,4000,0,0,0
0,0,0,0.044,0,0, ,190.15,195.23,0,0,0,0,,63.49,106.52,61.54,114.51,58.61,106.92,67.4,106.3,4000,0,0,0
0,0,0,0.059,0,0, ,190.07,195.07,0,0,0,0,,53.72,106.52,60.56,114.51,58.61,106.92,69.35,106.26,4000,0,0,0
0,0,0,0.044,0,0, ,189.99,194.76,0,0,0,0,,44.93,106.52,61.54,114.54,60.56,106.92,67.4,106.3,4000,0,0,0
0,0,0,0.059,0,0, ,190.07,195.15,0,0,0,0,,38.1,106.48,60.56,114.51,61.54,106.92,67.4,106.3,4000,0,0,0
0,0,0,0.051,0,0, ,189.91,195.07,0,0,0,0,,43.96,106.45,61.54,114.51,60.56,106.89,66.42,106.3,4000,0,0,0
0,0,0,0.059,0,0, ,189.67,194.6,0,0,0,0,,47.86,106.45,62.52,114.47,60.56,106.92,67.4,106.3,4000,0,0,0
0,0,0,0.059,0,0, ,189.44,194.6,0,0,0,0,,47.86,106.37,60.56,114.43,58.61,106.89,66.42,106.3,4000,0,0,0
0,0,0,0.051,0,0, ,189.28,194.6,0,0,0,0,,43.96,106.34,57.63,114.47,58.61,106.85,66.42,106.26,4000,0,0,0
0,0,0,0.051,0,0, ,189.2,194.6,0,0,0,0,,45.91,106.26,61.54,114.43,60.56,106.89,66.42,106.3,4000,0,0,0
0,0,0,0.051,0,0, ,188.88,194.44,0,0,0,0,,53.72,106.3,62.52,114.43,57.63,106.89,67.4,106.34,4000,0,0,0
0,0,0,0.051,0,0, ,188.88,194.44,0,0,0,0,,64.47,106.37,60.56,114.47,58.61,106.89,67.4,106.3,4000,0,0,0
0,0,0,0.073,0,0, ,188.8,194.36,0,0,0,0,,67.4,106.45,61.54,114.43,58.61,106.89,69.35,106.3,4000,0,0,0
0,0,0.007,0.066,0.007,0, ,188.88,194.04,0,0,0,0,,61.54,106.45,62.52,114.47,60.56,106.92,67.4,106.26,4000,0,0,0
0,0,0,0.051,0,0, ,188.8,194.12,0,0,0,0,,50.79,106.41,61.54,114.47,60.56,106.89,64.47,106.26,4000,0,0,0
0,0,0,0.066,0,0, ,188.8,194.04,0,0,0,0,,40.05,106.3,58.61,114.47,60.56,106.85,66.42,106.19,4000,0,0,0
0,0,0,0.051,0,0, ,188.56,193.89,0,0,0,0,,42.98,106.26,60.56,114.4,60.56,106.85,66.42,106.23,4000,0,0,0
0,0,0,0.051,0,0, ,188.49,194.04,0,0,0,0,,50.79,106.26,61.54,114.43,58.61,106.89,64.47,106.23,4000,0,0,0
0,0,0,0.051,0,0, ,188.41,193.81,0,0,0,0,,60.56,106.3,61.54,114.43,61.54,106.85,67.4,106.23,4000,0,0,0
0,0,0,0.059,0,0, ,188.17,193.81,0,0,0,0,,66.42,106.37,62.52,114.36,58.61,106.85,64.47,106.26,4000,0,0,0
0,0,0,0.059,0,0, ,188.01,193.57,0,0,0,0,,61.54,106.37,60.56,114.4,61.54,106.85,66.42,106.26,4000,0,0,0
0,0,0,0.073,0,0, ,188.01,193.65,0,0,0,0,,53.72,106.41,61.54,114.4,57.63,106.81,67.4,106.23,4000,0,0,0
0,0,0,0.059,0,0, ,188.01,193.57,0,0,0,0,,47.86,106.37,61.54,114.36,60.56,106.81,66.42,106.23,4000,0,0,0
0,0,0,0.059,0,0, ,187.93,193.49,0,0,0,0,,46.89,106.3,60.56,114.4,60.56,106.81,66.42,106.19,4000,0,0,0
0,0,0,0.051,0,0, ,188.01,193.49,0,0,0,0,,36.14,106.26,61.54,114.4,60.56,106.89,67.4,106.23,4000,0,0,0
0,0,0,0.059,0,0, ,188.25,193.33,0,0,0,0,,37.12,106.23,61.54,114.43,60.56,106.85,66.42,106.23,4000,0,0,0
0,0,0,0.059,0,0, ,188.17,193.17,0,0,0,0,,45.91,106.23,61.54,114.43,60.56,106.85,67.4,106.19,4000,0,0,0
0,0,0,0.059,0,0, ,188.09,193.25,0,0,0,0,,54.7,106.23,61.54,114.36,58.61,106.81,67.4,106.15,4000,0,0,0
0,0,0,0.059,0,0, ,188.17,193.09,0,0,0,0,,60.56,106.26,61.54,114.36,58.61,106.81,66.42,106.19,4000,0,0,0
0,0,0.015,0.059,0,0, ,188.01,193.02,0,0,0,0,,60.56,106.23,60.56,114.32,58.61,106.78,64.47,106.12,4000,0,0,0
0,0,0,0.051,0,0, ,188.25,193.02,0,0,0,0,,54.7,106.26,60.56,114.36,58.61,106.81,66.42,106.15,4000,0,0,0
0,0,0,0.051,0,0, ,187.85,193.17,0,0,0,0,,54.7,106.3,62.52,114.4,58.61,106.81,66.42,106.23,4000,0,0,0
0,0,0,0.059,0,0, ,188.01,193.09,0,0,0,0,,47.86,106.26,60.56,114.4,58.61,106.81,67.4,106.19,4000,0,0,0
0,0,0,0.059,0,0, ,188.01,192.86,0,0,0,0,,45.91,106.23,61.54,114.4,58.61,106.81,67.4,106.15,4000,0,0,0
0,0,0,0.066,0,0, ,187.85,192.94,0,0,0,0,,46.89,106.08,60.56,114.14,60.56,106.74,67.4,106.15,4000,0,0,0
0,0,0,0.066,0,0, ,188.01,192.86,0,0,0,0,,50.79,105.82,61.54,113.92,57.63,106.63,63.49,106.01,4000,0,0,0
0,0,0.015,0.051,0,0, ,188.17,192.54,0,0,0,0,,57.63,105.9,59.58,113.88,56.65,106.7,66.42,106.01,4000,0,0,0
0,0,0,0.051,0,0, ,188.33,192.78,0,0,0,0,,57.63,105.93,60.56,113.92,57.63,106.67,66.42,106.01,4000,0,0,0
